AREC - American Resources,AREC/american-resources
CASI - CASI Pharmaceuticals,CASI/casi-pharmaceuticals
AUGX - Augmedix,AUGX/augmedix
FENC - Adherex Technologies,FENC/adherex-technologies
AUBN - Auburn National Bancorporation,AUBN/auburn-national-bancorporation
LMAO - LMF Acquisition Opportunities,LMAO/lmf-acquisition-opportunities
NH - NantHealth,NH/nanthealth
ISSC - Innovative Solutions And Support,ISSC/innovative-solutions-and-support
MDXH - MDxHealth SA,MDXH/mdxhealth-sa
HMNF - HMN Financial,HMNF/hmn-financial
BKSC - Bank Of South Carolina,BKSC/bank-of-south-carolina
FAZ - Direxion Daily Financial Bear 3x Shares,FAZ/direxion-daily-financial-bear-3x-shares
MSAC - Medicus Sciences Acquisition,MSAC/medicus-sciences-acquisition
KLDO - Kaleido Biosciences,KLDO/kaleido-biosciences
CFBK - CF Bankshares,CFBK/cf-bankshares
CNCE - Concert Pharmaceuticals,CNCE/concert-pharmaceuticals
FRSX - Foresight Autonomous Holdings American Depositary Shares,FRSX/foresight-autonomous-holdings-american-depositary-shares
BCEL - Atreca,BCEL/atreca
INTG - Intergroup,INTG/intergroup
RCAT - Red Cat Holdings,RCAT/red-cat-holdings
KZIA - Novogen,KZIA/novogen
GSIT - GSI Technology,GSIT/gsi-technology
OESX - Orion Energy Systems,OESX/orion-energy-systems
MOVE - Movano,MOVE/movano
CABA - Cabaletta Bio,CABA/cabaletta-bio
IMBI - IMedia Brands,IMBI/imedia-brands
ASC - Ardmore Shipping,ASC/ardmore-shipping
CULP - Culp,CULP/culp
STIM - Neuronetics,STIM/neuronetics
BRID - Bridgford Foods,BRID/bridgford-foods
AAIC - Arlington Asset Investment Corp,AAIC/arlington-asset-investment-corp
AIRG - Airgain,AIRG/airgain
ASMB - Assembly Biosciences,ASMB/assembly-biosciences
PRPH - ProPhase Labs,PRPH/prophase-labs
UGRO - Urban-gro,UGRO/urban-gro
MREO - MEREO BIOPHARMA,MREO/mereo-biopharma
JEQ - Aberdeen Japan Equity Fund,JEQ/aberdeen-japan-equity-fund
AXR - AMREP,AXR/amrep
AHI - Advanced Human Imaging,AHI/advanced-human-imaging
CSBR - Champions Oncology,CSBR/champions-oncology
VYGR - Voyager Therapeutics,VYGR/voyager-therapeutics
ENLV - Enlivex Therapeutics,ENLV/enlivex-therapeutics
XPDI - Power & Digital Infrastructure Acquisition,XPDI/power-digital-infrastructure-acquisition
NDAC - NightDragon Acquisition,NDAC/nightdragon-acquisition
HIL - Hill,HIL/hill
EYEN - Eyenovia,EYEN/eyenovia
ETTX - Entasis Therapeutics Holdings,ETTX/entasis-therapeutics-holdings
TLIS - Talis Biomedical,TLIS/talis-biomedical
RFL - Rafael Holdings,RFL/rafael-holdings
LVTX - LAVA Therapeutics,LVTX/lava-therapeutics
ENSC - Ensysce Biosciences,ENSC/ensysce-biosciences
FTFT - Future FinTech Group,FTFT/future-fintech-group
PCX - Parsec Capital Acquisitions,PCX/parsec-capital-acquisitions
YTRA - Yatra Online,YTRA/yatra-online
MCHX - Marchex,MCHX/marchex
JYAC - Jiya Acquisition,JYAC/jiya-acquisition
BRAG - Bragg Gaming Group,BRAG/bragg-gaming-group
VORB - Virgin Orbit Holdings,VORB/virgin-orbit-holdings
NMI - Nuveen Municipal Income Fund,NMI/nuveen-municipal-income-fund
IPA - ImmunoPrecise Antibodies,IPA/immunoprecise-antibodies
PBIP - Prudential Bancorp,PBIP/prudential-bancorp
TYME - Tyme Technologies,TYME/tyme-technologies
ETON - Eton Pharmaceuticals,ETON/eton-pharmaceuticals
QUBT - Innovative Beverages,QUBT/innovative-beverages
AFBI - Affinity Bancshares,AFBI/affinity-bancshares
FVAM - 5:01 Acquisition,FVAM/5:01-acquisition
FSTX - F-star Therapeutics,FSTX/f-star-therapeutics
SANW - S&W Seed,SANW/s-w-seed
NMRD - Nemaura Medical,NMRD/nemaura-medical
MARK - Remark Holdings,MARK/remark-holdings
DLNG - Dynagas LNG Partners LP,DLNG/dynagas-lng-partners-lp
SSBI - Summit State Bank,SSBI/summit-state-bank
NXC - Nuveen California Select Tax-Free Income Portfolio,NXC/nuveen-california-select-tax-free-income-portfolio
PFX - PhenixFIN,PFX/phenixfin
CIZN - Citizens Holding,CIZN/citizens-holding
AGFS - AgroFresh Solutions,AGFS/agrofresh-solutions
PCTI - PCTEL,PCTI/pctel
MMLP - Martin Midstream Partners,MMLP/martin-midstream-partners
KOSS - Koss,KOSS/koss
SBEA - SilverBox Engaged Merger Corp I,SBEA/silverbox-engaged-merger-corp-i
WALD - Waldencast Acquisition,WALD/waldencast-acquisition
ZME - Zhangmen Education,ZME/zhangmen-education
PPBT - Purple Biotech,PPBT/purple-biotech
OCG - Oriental Culture Holding,OCG/oriental-culture-holding
IMV - IMV,IMV/imv
MICT - MICT,MICT/mict
SRGA - Surgalign Holdings,SRGA/surgalign-holdings
PTOC - Pine Technology Acquisition,PTOC/pine-technology-acquisition
AFIB - Acutus Medical,AFIB/acutus-medical
CFRX - ContraFect,CFRX/contrafect
UBOH - United Bancshares,UBOH/united-bancshares
SCLE - Broadscale Acquisition,SCLE/broadscale-acquisition
NXTP - NextPlay Technologies,NXTP/nextplay-technologies
UBCP - United Bancorp,UBCP/united-bancorp
EVAX - Evaxion Biotech,EVAX/evaxion-biotech
CCEL - Cryo-Cell,CCEL/cryo-cell
VLN - Valens Semiconductor,VLN/valens-semiconductor
JAKK - JAKKS Pacific,JAKK/jakks-pacific
ALOT - AstroNova,ALOT/astronova
CLAY - Chavant Capital Acquisition,CLAY/chavant-capital-acquisition
PFDR - Pathfinder Acquisition,PFDR/pathfinder-acquisition
COLI - Colicity,COLI/colicity
IRIX - IRIDEX,IRIX/iridex
QLI - Qilian Holding Group,QLI/qilian-holding-group
HYAC - Haymaker Acquisition III,HYAC/haymaker-acquisition-iii
TRVN - Trevena,TRVN/trevena
TSIB - Tishman Speyer Innovation II,TSIB/tishman-speyer-innovation-ii
SCOB - ScION Tech Growth II,SCOB/scion-tech-growth-ii
ASRT - Assertio Holdings,ASRT/assertio-holdings
IVC - Invacare,IVC/invacare
ACAH - Atlantic Coastal Acquisition,ACAH/atlantic-coastal-acquisition
WTRH - Waitr Holdings,WTRH/waitr-holdings
ABVC - ABVC BioPharma,ABVC/abvc-biopharma
RXRA - RXR Acquisition,RXRA/rxr-acquisition
HYRE - HyreCar,HYRE/hyrecar
ELVT - Elevate Credit,ELVT/elevate-credit
PYPD - PolyPid,PYPD/polypid
EXTN - Exterran,EXTN/exterran
GTBP - GT Biopharma,GTBP/gt-biopharma
ULBI - Ultralife,ULBI/ultralife
OSS - One Stop Systems,OSS/one-stop-systems
BAFN - BayFirst Financial,BAFN/bayfirst-financial
DHCA - DHC Acquisition,DHCA/dhc-acquisition
LFT - Lument Finance Trust,LFT/lument-finance-trust
GNLN - Greenlane Holdings,GNLN/greenlane-holdings
SREV - ServiceSource,SREV/servicesource
FONR - Fonar,FONR/fonar
WATT - Energous,WATT/energous
VERO - Venus Concept,VERO/venus-concept
BLRX - BioLineRx,BLRX/biolinerx
NEXI - NexImmune,NEXI/neximmune
FSRX - FinServ Acquisition II,FSRX/finserv-acquisition-ii
FTK - Flotek Industries,FTK/flotek-industries
BHSE - Bull Horn Holdings,BHSE/bull-horn-holdings
LVO - LiveOne,LVO/liveone
TLSA - Tiziana Life Sciences,TLSA/tiziana-life-sciences
NRT - North European Oil Royality Trust,NRT/north-european-oil-royality-trust
IDN - Intellicheck Mobilisa,IDN/intellicheck-mobilisa
VLT - INV VK HI INC2,VLT/inv-vk-hi-inc2
TACT - TransAct Technologies,TACT/transact-technologies
CCM - Concord Medical Services Holdings,CCM/concord-medical-services-holdings
WFCF - Where Food Comes From,WFCF/where-food-comes-from
PAIC - Petra Acquisition,PAIC/petra-acquisition
VNCE - Vince Holding,VNCE/vince-holding
BNIX - Bannix Acquisition,BNIX/bannix-acquisition
SGTX - Sigilon Therapeutics,SGTX/sigilon-therapeutics
MIRO - Miromatrix Medical,MIRO/miromatrix-medical
LMB - Limbach Holdings,LMB/limbach-holdings
FVE - Five Star Quality Care,FVE/five-star-quality-care
CXDO - Crexendo,CXDO/crexendo
CXH - MFS Investment Grade Municipal Trust,CXH/mfs-investment-grade-municipal-trust
SUNW - Sunworks,SUNW/sunworks
AP - Ampco-Pittsburgh,AP/ampco-pittsburgh
CULL - Cullman Bancorp,CULL/cullman-bancorp
VERB - Verb Technology,VERB/verb-technology
FEIM - Frequency Electronics,FEIM/frequency-electronics
CTHR - Charles & Colvard,CTHR/charles-colvard
ANIX - ANIXA BIOSCIENCES INC,ANIX/anixa-biosciences-inc
MTBC - CareCloud,MTBC/carecloud
HTOO - Fusion Fuel Green,HTOO/fusion-fuel-green
FET - Forum Energy Technologies,FET/forum-energy-technologies
VTVT - VTv Therapeutics,VTVT/vtv-therapeutics
LUB - Luby's,LUB/lubys
FLGC - Flora Growth,FLGC/flora-growth
MDNA - Medicenna Therapeutics,MDNA/medicenna-therapeutics
HEPA - Hepion Pharmaceuticals,HEPA/hepion-pharmaceuticals
LPCN - Lipocine,LPCN/lipocine
SMIH - Summit Healthcare Acquisition,SMIH/summit-healthcare-acquisition
RDI - Reading Inc,RDI/reading-inc
BFRA - Biofrontera AG,BFRA/biofrontera-ag
ORPH - Orphazyme,ORPH/orphazyme
MGYR - Magyar Bancorp,MGYR/magyar-bancorp
MCAG - Mountain Crest Acquisition V,MCAG/mountain-crest-acquisition-v
KRNL - Kernels,KRNL/kernels
PDEX - Pro-Dex,PDEX/pro-dex
"STCN - STEEL CONNECT, INC","STCN/steel-connect,-inc"
SPI - SPI Energy,SPI/spi-energy
BOXL - Boxlight,BOXL/boxlight
KIII - Kismet Acquisition Three,KIII/kismet-acquisition-three
PAYS - Paysign,PAYS/paysign
LBPS - 4D Pharma,LBPS/4d-pharma
DDF - DELAWARE GRP DI,DDF/delaware-grp-di
SLGG - Super League Gaming,SLGG/super-league-gaming
GEOS - Geospace Technologies,GEOS/geospace-technologies
LIZI - LIZHI INC,LIZI/lizhi-inc
OBCI - Ocean Bio-Chem,OBCI/ocean-bio-chem
CLVR - Clever Leaves Holdings,CLVR/clever-leaves-holdings
ADMP - Adamis Pharmaceuticals,ADMP/adamis-pharmaceuticals
AQMS - Aqua Metals,AQMS/aqua-metals
NBSE - NeuBase Therapeutics,NBSE/neubase-therapeutics
LSBK - Lake Shore Bancorp,LSBK/lake-shore-bancorp
DERM - Journey Medical,DERM/journey-medical
MRAI - Marpai,MRAI/marpai
HCWB - HCW Biologics,HCWB/hcw-biologics
CDTX - Cidara Therapeutics,CDTX/cidara-therapeutics
ANGN - Angion Biomedica,ANGN/angion-biomedica
PRT - PermRock Royalty Trust,PRT/permrock-royalty-trust
SLS - Galena Biopharma,SLS/galena-biopharma
VBFC - Village Bank And Trust Financial,VBFC/village-bank-and-trust-financial
TUSK - Mammoth Energy Services,TUSK/mammoth-energy-services
INAB - IN8bio,INAB/in8bio
AGTC - Applied Genetic Technologies,AGTC/applied-genetic-technologies
STRN - Stran,STRN/stran
CPHC - Canterbury Park Holding,CPHC/canterbury-park-holding
GECC - Great Elm Capital,GECC/great-elm-capital
EJFA - EJF Acquisition,EJFA/ejf-acquisition
SALM - Salem Media,SALM/salem-media
SIER - Sierra Lake Acquisition,SIER/sierra-lake-acquisition
SMHI - SEACOR Marine Holdings,SMHI/seacor-marine-holdings
PESI - Perma-Fix Environmental Services,PESI/perma-fix-environmental-services
QTT - Qutoutiao,QTT/qutoutiao
TTOO - T2 Biosystems,TTOO/t2-biosystems
NETI - Eneti,NETI/eneti
LFVN - Lifevantage,LFVN/lifevantage
IPVI - InterPrivate IV InfraTech Partners,IPVI/interprivate-iv-infratech-partners
GMBL - Esports Entertainment,GMBL/esports-entertainment
CLRM - Clarim Acquisition,CLRM/clarim-acquisition
HTBX - Heat Biologics,HTBX/heat-biologics
NFYS - Enphys Acquisition,NFYS/enphys-acquisition
BSGM - Biosig Technologies,BSGM/biosig-technologies
GLTO - Galecto,GLTO/galecto
MAYS - J W Mays,MAYS/j-w-mays
DXYN - Dixie,DXYN/dixie
"MRKR - MARKER THERAPEUTICS, INC","MRKR/marker-therapeutics,-inc"
IROQ - IF Bancorp,IROQ/if-bancorp
ARRW - Arrowroot Acquisition,ARRW/arrowroot-acquisition
DISA - Disruptive Acquisition I,DISA/disruptive-acquisition-i
AIH - Aesthetic Medical Hldngs Group,AIH/aesthetic-medical-hldngs-group
CGA - China Green Agriculture,CGA/china-green-agriculture
BQ - Boqii Holding,BQ/boqii-holding
DHBC - DHB Capital,DHBC/dhb-capital
SCAQ - Stratim Cloud Acquisition,SCAQ/stratim-cloud-acquisition
PCF - High Income Securities Fund,PCF/high-income-securities-fund
SPKB - Silver Spike Acquisition Corp II,SPKB/silver-spike-acquisition-corp-ii
CRDL - Cardiol Therapeutics,CRDL/cardiol-therapeutics
LCAA - L Catterton Asia Acquisition,LCAA/l-catterton-asia-acquisition
CODA - Coda Octopus Group,CODA/coda-octopus-group
SEAC - SeaChange,SEAC/seachange
PCSA - Heatwurx,PCSA/heatwurx
CAAS - China Automotive Systems,CAAS/china-automotive-systems
BPT - BP Prudhoe Bay Royalty Trust,BPT/bp-prudhoe-bay-royalty-trust
LTRN - Lantern Pharma,LTRN/lantern-pharma
PEI - Pennsylvania Real Estate Investment Trust,PEI/pennsylvania-real-estate-investment-trust
DTEA - DAVIDsTEA,DTEA/davidstea
CLXT - Calyxt,CLXT/calyxt
SRZN - Surrozen,SRZN/surrozen
GSMG - Glory Star New Medias,GSMG/glory-star-new-medias
NYMX - Nymox Pharmaceutical,NYMX/nymox-pharmaceutical
FFBW - FFBW,FFBW/ffbw
GBNH - Greenbrook TMS,GBNH/greenbrook-tms
ATVC - Tribe Capital Growth Corp I,ATVC/tribe-capital-growth-corp-i
METX - Meten Holding Group,METX/meten-holding-group
HNNA - Hennessy Advisors,HNNA/hennessy-advisors
AXLA - Axcella Health,AXLA/axcella-health
KALA - Kala Pharmaceuticals,KALA/kala-pharmaceuticals
GASS - StealthGas,GASS/stealthgas
JRSH - Jerash Holdings (US),JRSH/jerash-holdings-us
UBX - UNITY Biotechnology,UBX/unity-biotechnology
NAII - Natural Alternatives,NAII/natural-alternatives
ESBK - Elmira Savings Bank NY,ESBK/elmira-savings-bank-ny
WKEY - WISeKey Holding,WKEY/wisekey-holding
SND - Smart Sand,SND/smart-sand
NVSA - New Vista Acquisition,NVSA/new-vista-acquisition
HALL - Hallmark Financial Services,HALL/hallmark-financial-services
EMCF - Emclaire Financial Corp,EMCF/emclaire-financial-corp
EDUC - Educational Development,EDUC/educational-development
VOC - VOC Energy Trust,VOC/voc-energy-trust
TRIT - Triterras,TRIT/triterras
PBHC - Pathfinder Bancorp,PBHC/pathfinder-bancorp
OCCI - OFS Credit,OCCI/ofs-credit
"CDRO - Codere Online Luxembourg, S.A","CDRO/codere-online-luxembourg,-sa"
NUZE - Nuzee,NUZE/nuzee
HSON - Hudson Global,HSON/hudson-global
MCLD - MCloud Technologies,MCLD/mcloud-technologies
RWLK - ReWalk Robotics,RWLK/rewalk-robotics
EQOS - EQONEX,EQOS/eqonex
NHTC - Natural Health Trends,NHTC/natural-health-trends
CMMB - Chemomab Therapeutics,CMMB/chemomab-therapeutics
"IZEA - IZEA WORLDWIDE, INC","IZEA/izea-worldwide,-inc"
UG - United-Guardian,UG/united-guardian
AVCO - Avalon GloboCare,AVCO/avalon-globocare
AEYE - Audioeye,AEYE/audioeye
ONCY - Oncolytics Biotech,ONCY/oncolytics-biotech
NOVN - Novan,NOVN/novan
MTEX - Mannatech,MTEX/mannatech
LMPX - LMP Automotive Holdings,LMPX/lmp-automotive-holdings
RGS - Regis,RGS/regis
VTSI - VirTra,VTSI/virtra
ISPC - ISpecimen,ISPC/ispecimen
EDSA - Edesa Biotech,EDSA/edesa-biotech
TURN - Harris & Harris,TURN/harris-harris
CRBP - Corbus Pharmaceuticals Holdings,CRBP/corbus-pharmaceuticals-holdings
GLYC - GlycoMimetics,GLYC/glycomimetics
LITM - Snow Lake Resources,LITM/snow-lake-resources
OMEX - Odyssey Marine Exploration,OMEX/odyssey-marine-exploration
ALJJ - ALJ Regional Holdings,ALJJ/alj-regional-holdings
RZLT - Antriabio,RZLT/antriabio
IMAQ - International Media Acquisition,IMAQ/international-media-acquisition
LOGC - LogicBio Therapeutics,LOGC/logicbio-therapeutics
TBSA - TB SA Acquisition,TBSA/tb-sa-acquisition
NOVV - Nova Vision Acquisition,NOVV/nova-vision-acquisition
VPCB - VPC Impact Acquisition Holdings II,VPCB/vpc-impact-acquisition-holdings-ii
FRON - Frontier Acquisition,FRON/frontier-acquisition
GPCO - Golden Path Acquisition,GPCO/golden-path-acquisition
GTEC - Greenland Technologies Holding,GTEC/greenland-technologies-holding
PUCK - Goal Acquisitions,PUCK/goal-acquisitions
SLNG - Stabilis Solutions,SLNG/stabilis-solutions
RCMT - RCM Technologies,RCMT/rcm-technologies
RCLF - Rosecliff Acquisition Corp I,RCLF/rosecliff-acquisition-corp-i
LWAY - Lifeway Foods,LWAY/lifeway-foods
ITRM - Iterum Therapeutics,ITRM/iterum-therapeutics
HHGC - HHG Capital,HHGC/hhg-capital
HNRG - Hallador Energy,HNRG/hallador-energy
TARA - Protara Therapeutics,TARA/protara-therapeutics
ERYP - Erytech Pharma SA,ERYP/erytech-pharma-sa
ACHV - Achieve Life Sciences,ACHV/achieve-life-sciences
ASPA - Abri SPAC I,ASPA/abri-spac-i
IRCP - IRSA Propiedades Comerciales S.A,IRCP/irsa-propiedades-comerciales-sa
AIRT - Air T,AIRT/air-t
INPX - Inpixon,INPX/inpixon
HUIZ - Huize Holding,HUIZ/huize-holding
BOTJ - Bank Of The James Financial,BOTJ/bank-of-the-james-financial
MMMB - Mamamancini'S Holdings,MMMB/mamamancinis-holdings
CRWS - Crown Crafts,CRWS/crown-crafts
SINO - Sino-Global Shipping America,SINO/sino-global-shipping-america
CAPR - Capricor Therapeutics,CAPR/capricor-therapeutics
EEA - European Equity Fund,EEA/european-equity-fund
KAII - Kismet Acquisition Two,KAII/kismet-acquisition-two
CPOP - Pop Culture Group,CPOP/pop-culture-group
STAB - Statera Biopharma,STAB/statera-biopharma
ELYS - Elys Game Technology,ELYS/elys-game-technology
SIEB - Siebert Financial,SIEB/siebert-financial
NCSM - NCS Multistage Holdings,NCSM/ncs-multistage-holdings
FRLN - Freeline Therapeutics Holdings,FRLN/freeline-therapeutics-holdings
LCI - Lannett Co Inc,LCI/lannett-co-inc
ICMB - Investcorp Credit Management BDC,ICMB/investcorp-credit-management-bdc
GACQ - Global Consumer Acquisition,GACQ/global-consumer-acquisition
PPHP - PHP Ventures Acquisition,PPHP/php-ventures-acquisition
DLPN - Dolphin Digital Media,DLPN/dolphin-digital-media
NRAC - Noble Rock Acquisition,NRAC/noble-rock-acquisition
VQS - VIQ SOLUTIONS,VQS/viq-solutions
TMDI - Titan Medical,TMDI/titan-medical
BCOW - 1895 Bancorp Of Wisconsin,BCOW/1895-bancorp-of-wisconsin
JMM - Nuveen Multi-Market Income Fund,JMM/nuveen-multi-market-income-fund
DMAC - DiaMedica Therapeutics,DMAC/diamedica-therapeutics
LAAA - Lakeshore Acquisition I,LAAA/lakeshore-acquisition-i
BNOX - Bionomics,BNOX/bionomics
USAP - Universal Stainless & Alloy Products,USAP/universal-stainless-alloy-products
PHX - PHX Minerals,PHX/phx-minerals
SCX - L.S Starrett,SCX/ls-starrett
CYCN - Cyclerion Therapeutics,CYCN/cyclerion-therapeutics
CRT - Cross Timbers Royalty Trust,CRT/cross-timbers-royalty-trust
SLVR - SILVERspac,SLVR/silverspac
CPIX - Cumberland Pharmaceuticals,CPIX/cumberland-pharmaceuticals
RFIL - RF Industries,RFIL/rf-industries
IGAP - Integrity Applications,IGAP/integrity-applications
AWRE - Aware,AWRE/aware
REPH - Recro Pharma,REPH/recro-pharma
GNCA - Genocea Biosciences,GNCA/genocea-biosciences
HFBL - Home Federal Bancorp Of Louisiana,HFBL/home-federal-bancorp-of-louisiana
ENTX - Entera Bio,ENTX/entera-bio
OSMT - Osmotica Pharmaceuticals,OSMT/osmotica-pharmaceuticals
AESE - Allied Esports Entertainment,AESE/allied-esports-entertainment
PPIH - MFRI,PPIH/mfri
FLUX - Flux Power Holdings,FLUX/flux-power-holdings
ASPC - Alpha Capital Acquisition,ASPC/alpha-capital-acquisition
STRM - Streamline Health Solutions,STRM/streamline-health-solutions
KTCC - Key Tronic,KTCC/key-tronic
MOXC - Moxian (BVI),MOXC/moxian-bvi
INTZ - Intrusion,INTZ/intrusion
MDWD - MediWound,MDWD/mediwound
VELO - Velocity Acquisition,VELO/velocity-acquisition
GSQB - G Squared Ascend II,GSQB/g-squared-ascend-ii
ITQ - Itiquira Acquisition,ITQ/itiquira-acquisition
MITC - MeaTech 3D,MITC/meatech-3d
EYES - Second Sight Medical Products,EYES/second-sight-medical-products
FRSG - First Reserve Sustainable Growth,FRSG/first-reserve-sustainable-growth
PPSI - Pioneer Power Solutions,PPSI/pioneer-power-solutions
ORGS - Orgenesis,ORGS/orgenesis
LDHA - LDH Growth Corp I,LDHA/ldh-growth-corp-i
OCUP - Ocuphire Pharma,OCUP/ocuphire-pharma
CHEK - Check-Cap,CHEK/check-cap
ISUN - ISun,ISUN/isun
LNSR - LENSAR,LNSR/lensar
STG - Sunlands Technology Group,STG/sunlands-technology-group
GROW - U.S Global Investors,GROW/us-global-investors
ATXS - Astria Therapeutics,ATXS/astria-therapeutics
WAVD - WaveDancer,WAVD/wavedancer
AGMH - AGMs,AGMH/agms
LPTH - LightPath Technologies,LPTH/lightpath-technologies
ASRV - AmeriServ Financial,ASRV/ameriserv-financial
AKTX - Akari Therapeutics,AKTX/akari-therapeutics
SPK - SPK Acquisition,SPK/spk-acquisition
FUSB - FIRST US BANCSH,FUSB/first-us-bancsh
ONYX - Onyx Acquisition I,ONYX/onyx-acquisition-i
LOAN - Manhattan Bridge Capital,LOAN/manhattan-bridge-capital
HGBL - Heritage Global,HGBL/heritage-global
PTPI - Petros Pharmaceuticals,PTPI/petros-pharmaceuticals
ICCC - ImmuCell,ICCC/immucell
BPTS - Biophytis SA,BPTS/biophytis-sa
BWC - Blue Whale Acquisition Corp I,BWC/blue-whale-acquisition-corp-i
LBPH - Longboard Pharmaceuticals,LBPH/longboard-pharmaceuticals
ONE - OneSmart Education Group,ONE/onesmart-education-group
AZYO - Aziyo Biologics,AZYO/aziyo-biologics
HOOK - HOOKIPA Pharma,HOOK/hookipa-pharma
FSEA - First Seacoast Bancorp,FSEA/first-seacoast-bancorp
IONM - Assure Holdings,IONM/assure-holdings
USWS - U.S Well Services,USWS/us-well-services
AYRO - AYRO,AYRO/ayro
POAI - Predictive Oncology,POAI/predictive-oncology
COCP - Cocrystal Pharma,COCP/cocrystal-pharma
IPWR - Ideal Power,IPWR/ideal-power
CMPI - Checkmate Pharmaceuticals,CMPI/checkmate-pharmaceuticals
APRE - Aprea Therapeutics,APRE/aprea-therapeutics
WNW - Meiwu Technology,WNW/meiwu-technology
HCTI - Healthcare Triangle,HCTI/healthcare-triangle
GANX - Gain Therapeutics,GANX/gain-therapeutics
LRFC - Logan Ridge Finance,LRFC/logan-ridge-finance
FENG - Phoenix New Media,FENG/phoenix-new-media
LMFA - LM Funding America,LMFA/lm-funding-america
QUIK - QuickLogic,QUIK/quicklogic
ELDN - Eledon Pharmaceuticals,ELDN/eledon-pharmaceuticals
BRLI - Brilliant Acquisition,BRLI/brilliant-acquisition
MNDO - MIND C.T.I,MNDO/mind-cti
DSWL - Deswell Industries,DSWL/deswell-industries
GNPX - GENPREX,GNPX/genprex
KFFB - Kentucky First Federal Bancorp,KFFB/kentucky-first-federal-bancorp
EVFM - Evofem Biosciences,EVFM/evofem-biosciences
USAU - US Gold Corp,USAU/us-gold-corp
NEPT - Neptune Wellness Solutions,NEPT/neptune-wellness-solutions
GIFI - Gulf Island Fabrication,GIFI/gulf-island-fabrication
BIOC - Biocept,BIOC/biocept
YQ - 17 Education & Technology Group,YQ/17-education-technology-group
ACBA - Ace Global Business Acquisition,ACBA/ace-global-business-acquisition
ASPU - Aspen Group,ASPU/aspen-group
DATS - DatChat,DATS/datchat
BIOL - Biolase,BIOL/biolase
ELOX - Senesco Technologies,ELOX/senesco-technologies
VENA - Venus Acquisition,VENA/venus-acquisition
RSSS - Research Solutions,RSSS/research-solutions
GLG - TD Holdings,GLG/td-holdings
BSGA - Blue Safari Group Acquisition,BSGA/blue-safari-group-acquisition
SELF - Global Self Storage,SELF/global-self-storage
SISI - SHINECO,SISI/shineco
MDWT - Midwest Holding,MDWT/midwest-holding
MRIN - Marin Software,MRIN/marin-software
CYAD - Celyad SA,CYAD/celyad-sa
IPW - IPower,IPW/ipower
NEPH - Nephros,NEPH/nephros
TCAC - Tuatara Capital Acquisition,TCAC/tuatara-capital-acquisition
NVNO - EnVVeno Medical,NVNO/envveno-medical
IMRA - IMARA,IMRA/imara
RAIL - Freightcar America,RAIL/freightcar-america
AGRX - Agile Therapeutics,AGRX/agile-therapeutics
ARKR - Ark Restaurants,ARKR/ark-restaurants
VVPR - Vivopower Plc,VVPR/vivopower-plc
MSGM - Motorsport Games,MSGM/motorsport-games
PNBK - Patriot National Bancorp,PNBK/patriot-national-bancorp
CSCW - Color Star Technology,CSCW/color-star-technology
PLIN - China Xiangtai Food,PLIN/china-xiangtai-food
MBOT - Microbot Medical,MBOT/microbot-medical
GRVI - Grove,GRVI/grove
SNPX - Synaptogenix,SNPX/synaptogenix
ZEST - Ecoark Holdings,ZEST/ecoark-holdings
ACRX - AcelRx Pharmaceuticals,ACRX/acelrx-pharmaceuticals
LUMO - Lumos Pharma,LUMO/lumos-pharma
OBAS - Optibase,OBAS/optibase
COMS - COMSovereign Holding,COMS/comsovereign-holding
VYNE - VYNE Therapeutics,VYNE/vyne-therapeutics
FOXW - FoxWayne Enterprises Acquisition,FOXW/foxwayne-enterprises-acquisition
TUGC - TradeUP Global,TUGC/tradeup-global
TESS - TESSCO Technologies,TESS/tessco-technologies
GEG - Great Elm,GEG/great-elm
CNEY - CN Energy Group,CNEY/cn-energy-group
WEI - Weidai,WEI/weidai
BBGI - Beasley Broadcast,BBGI/beasley-broadcast
ZSAN - Zosano Pharma,ZSAN/zosano-pharma
TC - TuanChe,TC/tuanche
DGLY - Digital Ally,DGLY/digital-ally
ESAC - ESGEN Acquisition,ESAC/esgen-acquisition
FIAC - Focus Impact Acquisition,FIAC/focus-impact-acquisition
AAME - Atlantic American,AAME/atlantic-american
NM - Navios Maritime Holdings,NM/navios-maritime-holdings
QH - Quhuo,QH/quhuo
TATT - TAT Technologies,TATT/tat-technologies
XFOR - X4 Pharmaceuticals,XFOR/x4-pharmaceuticals
ICCH - ICC Holdings,ICCH/icc-holdings
BLCT - BlueCity Holdings,BLCT/bluecity-holdings
LYRA - Lyra Therapeutics,LYRA/lyra-therapeutics
KERN - Akerna,KERN/akerna
MPAC - Model Performance Acquisition,MPAC/model-performance-acquisition
MINM - Minim,MINM/minim
ADIL - Adial Pharmaceuticals,ADIL/adial-pharmaceuticals
VISL - Vislink Technologies,VISL/vislink-technologies
GTIM - Good Times Restaurants,GTIM/good-times-restaurants
CPSH - CPS Technologies,CPSH/cps-technologies
AGBA - AGBA Acquisition,AGBA/agba-acquisition
APM - Aptorum Group,APM/aptorum-group
DCTH - Delcath Systems,DCTH/delcath-systems
REFR - Research Frontiers,REFR/research-frontiers
VVOS - Vivos Therapeutics,VVOS/vivos-therapeutics
DWSN - Dawson Geophysical,DWSN/dawson-geophysical
CRXT - Clarus Therapeutics Holdings,CRXT/clarus-therapeutics-holdings
LTBR - Lightbridge,LTBR/lightbridge
